Track Name,Artist Name(s),Album Name,Album Release Date,Track Duration (ms),Explicit,Popularity,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Label,song_clean,artist_clean
You Know You Like It,"DJ Snake, AlunaGeorge",You Know You Like It,2014-10-14,247266,False,77,,0.407,0.725,5.0,-5.346,0.0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,4.0,Universal-Island Records Ltd.,you know you like it,dj snake  alunageorge
Like A Wrecking Ball,Eric Church,The Outsiders,2014-01-01,198906,False,69,Country,0.693,0.336,0.0,-10.863,1.0,0.0395,0.338,0.000552,0.118,0.624,136.067,4.0,EMI Records Nashville,like a wrecking ball,eric church
Get Low,"Dillon Francis, DJ Snake","Money Sucks, Friends Rule",2014-10-22,212773,False,63,Moombahton,0.674,0.932,11.0,-4.424,0.0,0.0859,0.0282,0.71,0.684,0.728,101.033,4.0,Columbia,get low,dillon francis  dj snake
Love Me Like You Mean It,Kelsea Ballerini,The First Time,2015-05-18,200026,False,59,Country,0.645,0.84,4.0,-5.894,1.0,0.0518,0.0452,0.0,0.327,0.805,151.94,4.0,Black River Entertainment,love me like you mean it,kelsea ballerini
Fuck Up Some Commas,Future,DS2 (Deluxe),2015-07-17,237400,True,68,Rap,0.874,0.568,11.0,-5.896,0.0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,4.0,Epic/Freebandz/A1,commas,future
Ride Out,"Kid Ink, Tyga, Wale, YG, Rich Homie Quan",Furious 7: Original Motion Picture Soundtrack,2015-03-17,211908,True,59,Hyphy,0.696,0.804,5.0,-5.648,0.0,0.0933,0.0469,0.0,0.448,0.536,93.001,4.0,Atlantic Records,ride out,kid ink tyga wale yg  rich homie quan
Tear in My Heart,Twenty One Pilots,Blurryface,2015-05-15,188493,False,79,,0.655,0.632,2.0,-4.802,1.0,0.0489,0.0189,0.0,0.0722,0.447,120.113,4.0,Fueled By Ramen,tear in my heart,twenty one pilots
Crash and Burn,Thomas Rhett,Tangled Up,2015-01-01,190733,False,68,Country,0.69,0.782,5.0,-5.101,0.0,0.0306,0.0874,2.06e-06,0.164,0.841,130.021,4.0,"The Valory Music Co., LLC",crash and burn,thomas rhett
Goodbye,Who Is Fancy,Goodbye,2015-02-10,206213,False,46,,0.717,0.692,5.0,-6.735,1.0,0.0466,0.0635,0.00049,0.0923,0.602,114.997,4.0,Fancy/Silent Records,goodbye,who is fancy
Baby Be My Love Song,Easton Corbin,About To Get Real,2015-06-30,199746,False,54,Country,0.488,0.713,0.0,-6.148,1.0,0.0472,0.0569,0.0,0.305,0.483,167.973,4.0,Mercury Nashville,baby be my love song,easton corbin
Nasty Freestyle,T-Wayne,Nasty Freestyle,2015-05-04,142212,True,59,,0.779,0.472,11.0,-7.116,1.0,0.218,0.0577,0.0,0.114,0.412,135.051,4.0,300 Entertainment/Unauthorized Entertinament,nasty freestyle,twayne
Fight Song,Rachel Platten,Wildfire,2016-01-01,204013,False,77,,0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,4.0,Columbia,fight song,rachel platten
American Oxygen,Rihanna,American Oxygen,2015-04-14,320161,False,50,,0.391,0.745,2.0,-6.296,1.0,0.0884,0.0497,0.0,0.329,0.483,78.205,4.0,Roc Nation / Rihanna,american oxygen,rihanna
Sangria,Blake Shelton,BRINGING BACK THE SUNSHINE,2014-09-30,233480,False,70,Country,0.646,0.724,9.0,-6.96,1.0,0.0265,0.017,1.39e-06,0.153,0.54,115.984,4.0,Warner Records,sangria,blake shelton
Imagine - The Voice Performance,Sawyer Fredericks,The Complete Season 8 Collection (The Voice Performance),2015-05-20,191320,False,17,Folk Pop,0.535,0.335,10.0,-8.266,1.0,0.0249,0.739,0.0,0.0869,0.193,83.928,4.0,Universal Motown Records Group,imagine,sawyer fredericks
Renegades,X Ambassadors,VHS,2015-06-30,195200,False,79,,0.526,0.862,2.0,-6.003,1.0,0.0905,0.0144,0.0597,0.229,0.528,90.052,4.0,Kid Ina Korner / Interscope,renegades,x ambassadors
House Of The Rising Sun - The Voice Performance,kimberly nichole,House Of The Rising Sun (The Voice Performance),2015-04-13,175070,False,12,,0.261,0.718,9.0,-5.059,0.0,0.0451,0.0218,0.089,0.282,0.207,109.698,3.0,Universal Motown Records Group,house of the rising sun,kimberly nichole
Hallelujah,Panic! At The Disco,Death of a Bachelor,2016-01-15,180626,False,58,Emo,0.578,0.886,11.0,-4.348,1.0,0.0633,0.011,0.0,0.143,0.615,80.008,4.0,Decaydance/Fueled By Ramen,hallelujah,panic at the disco
Nothing Without Love,Nate Ruess,Grand Romantic,2015-06-12,236773,False,46,,0.565,0.73,1.0,-4.54,1.0,0.031,0.0879,0.0,0.0652,0.408,82.058,4.0,Fueled By Ramen,nothing without love,nate ruess
Make It Rain - The Voice Performance,Koryn Hawthorne,The Complete Season 8 Collection (The Voice Performance),2015-05-20,203481,False,25,Gospel R&B,0.481,0.422,3.0,-6.435,0.0,0.0343,0.243,2.07e-06,0.138,0.274,98.89,3.0,Universal Motown Records Group,make it rain,koryn hawthorne
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,Me 4 U,2015-10-16,180560,False,70,,0.78,0.68,4.0,-6.081,1.0,0.0305,0.141,1.2e-05,0.138,0.594,118.026,4.0,Ultra/Louder Than Life/Columbia,cheerleader,omi
"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,"Flex (Ooh, Ooh, Ooh) - Single",2015-02-10,176744,True,68,Southern Hip Hop,0.726,0.607,2.0,-7.68,1.0,0.0498,0.0389,0.0,0.19,0.891,81.997,4.0,Think It's A Game Records,flex,rich homie quan
Iris - The Voice Performance,Sawyer Fredericks,The Complete Season 8 Collection (The Voice Performance),2015-05-20,190930,False,19,Folk Pop,0.423,0.64,0.0,-6.302,1.0,0.0329,0.00649,0.0,0.129,0.263,155.897,3.0,Universal Motown Records Group,iris,sawyer fredericks
Simple Man - The Voice Performance,Sawyer Fredericks,The Complete Season 8 Collection (The Voice Performance),2015-05-20,200136,False,25,Folk Pop,0.585,0.712,5.0,-6.921,1.0,0.0348,0.0854,0.000152,0.148,0.171,114.009,4.0,Universal Motown Records Group,simple man,sawyer fredericks
Infinity,Mariah Carey,#1 to Infinity,2015-05-15,239800,False,31,Christmas,0.55,0.805,1.0,-4.327,1.0,0.0862,0.052,3.12e-06,0.281,0.217,134.755,4.0,Columbia/Legacy,infinity,mariah carey
Stressed Out,Twenty One Pilots,Blurryface,2015-05-15,202333,False,88,,0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4.0,Fueled By Ramen,stressed out,twenty one pilots
Flicka Da Wrist,Chedda Da Connect,"Chedda World ""The Album""",2015-10-02,222733,True,44,,0.951,0.483,6.0,-5.592,1.0,0.3,0.0685,1.68e-06,0.0727,0.595,125.049,4.0,eOne Music,flicka da wrist,chedda da connect
One Hell Of An Amen,Brantley Gilbert,Just As I Am,2014-01-01,221466,False,60,Country,0.547,0.664,1.0,-5.622,1.0,0.028,0.0142,2.8e-06,0.0767,0.552,138.047,4.0,"The Valory Music Co., LLC",one hell of an amen,brantley gilbert
Crushin' It,Brad Paisley,Moonshine in the Trunk,2014-08-25,220146,False,49,Country,0.595,0.823,2.0,-5.864,1.0,0.0483,0.0385,1.35e-06,0.0984,0.745,108.99,4.0,Arista Nashville,crushin it,brad paisley
Pretty Girls,"Britney Spears, Iggy Azalea",Pretty Girls,2015-05-04,163960,False,58,Pop,0.834,0.831,7.0,-6.061,0.0,0.0745,0.00799,0.0,0.217,0.788,103.009,4.0,RCA Records Label,pretty girls,britney spears  iggy azalea
coffee,Miguel,Wildheart,2015-06-24,286573,True,69,R&B,0.556,0.618,10.0,-7.471,0.0,0.0463,0.00558,0.000351,0.153,0.121,80.985,4.0,ByStorm Entertainment/RCA Records,coffee,miguel
The Night Is Still Young,Nicki Minaj,The Pinkprint,2014-12-12,227560,True,67,,0.655,0.692,1.0,-6.145,0.0,0.0563,0.00209,0.00286,0.128,0.694,128.008,4.0,Nicki Minaj/Cash Money,the night is still young,nicki minaj
Shine On - The Voice Performance,Sawyer Fredericks,The Complete Season 8 Collection (The Voice Performance),2015-05-20,191605,False,16,Folk Pop,0.369,0.567,5.0,-4.412,1.0,0.0332,0.112,5.12e-06,0.258,0.34,125.991,4.0,Universal Motown Records Group,shine on,sawyer fredericks
I'm Comin' Over,Chris Young,I'm Comin' Over,2015-11-13,197280,False,69,Country,0.575,0.845,10.0,-3.838,1.0,0.035,0.0282,0.0,0.0814,0.376,127.997,4.0,RCA Records Label Nashville,im comin over,chris young
Photograph,Ed Sheeran,x (Wembley Edition),2013,258986,False,73,Soft Pop,0.614,0.379,4.0,-10.48,1.0,0.0476,0.607,0.000464,0.0986,0.201,107.989,4.0,Atlantic Records UK,photograph,ed sheeran
Beautiful Life,Nick Fradiani,American Idol Season 14: Best Of Nick Fradiani,2015-01-01,209120,False,34,,0.588,0.905,6.0,-3.315,1.0,0.0548,0.0714,0.0,0.171,0.43,108.75,3.0,"Big Machine Records, LLC",beautiful life,nick fradiani
A Thousand Years - The Voice Performance,Sawyer Fredericks,The Complete Season 8 Collection (The Voice Performance),2015-05-20,169836,False,16,Folk Pop,0.433,0.406,5.0,-6.264,1.0,0.0279,0.297,0.0,0.0841,0.39,147.96,3.0,Universal Motown Records Group,a thousand years,sawyer fredericks
Kick The Dust Up,Luke Bryan,Kill The Lights (Deluxe),2015-08-07,190586,False,68,Country,0.597,0.86,1.0,-2.315,1.0,0.0461,0.196,0.0,0.087,0.818,172.064,4.0,Capitol Records Nashville,kick the dust up,luke bryan
Please - The Voice Performance,Sawyer Fredericks,The Complete Season 8 Collection (The Voice Performance),2015-05-20,230413,False,18,Folk Pop,0.45,0.523,0.0,-6.246,1.0,0.027,0.128,6.85e-06,0.128,0.298,147.794,4.0,Universal Motown Records Group,please,sawyer fredericks
Old Man - The Voice Performance,Sawyer Fredericks,The Complete Season 8 Collection (The Voice Performance),2015-05-20,184529,False,19,Folk Pop,0.492,0.78,9.0,-4.059,0.0,0.0372,0.0451,2.41e-05,0.101,0.189,139.957,4.0,Universal Motown Records Group,old man,sawyer fredericks
"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),2015-05-12,209560,False,59,,0.379,0.616,5.0,-7.065,1.0,0.0587,0.334,5.05e-06,0.102,0.396,147.521,4.0,UME – PP2 OST,flashlight,jessie j
Beautiful Now - Dirty South Remix,"Zedd, Jon Bellion, Dirty South",Beautiful Now (Dirty South Remix),2015-06-16,198750,False,39,Edm,0.512,0.976,11.0,-3.247,0.0,0.063,0.0072,0.00432,0.327,0.109,128.002,4.0,Interscope,beautiful now,zedd featuring jon bellion
Change My Mind - The Voice Performance,Meghan Linsey,The Complete Season 8 Collection (The Voice Performance),2015-05-20,204418,False,8,,0.31,0.565,6.0,-4.409,1.0,0.0379,0.505,0.0,0.073,0.254,176.44,3.0,Universal Motown Records Group,change my mind,meghan linsey
The Hills,The Weeknd,Beauty Behind The Madness,2015-08-28,242253,True,88,,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,4.0,Universal Republic Records,the hills,the weeknd
L$D,A$AP Rocky,AT.LONG.LAST.A$AP,2015-05-26,238306,True,75,Rap,0.598,0.252,2.0,-15.086,1.0,0.0644,0.194,0.133,0.0992,0.0352,120.064,4.0,A$AP Worldwide/Polo Grounds Music/RCA Records,ld,aap rocky
Stitches,Shawn Mendes,Handwritten,2015-04-14,206880,False,86,,0.752,0.754,1.0,-6.684,1.0,0.0615,0.0151,0.0,0.0486,0.755,149.789,4.0,Island Records,stitches,shawn mendes
Loving You Easy,Zac Brown Band,JEKYLL + HYDE,2015-04-28,155653,False,63,Country,0.721,0.585,1.0,-4.184,1.0,0.0276,0.0143,2.42e-06,0.0682,0.355,99.0,4.0,Home Grown Music,loving you easy,zac brown band
Young & Crazy,Frankie Ballard,Sunshine & Whiskey,2014-04-03,180346,False,52,Country,0.61,0.876,0.0,-4.244,1.0,0.0394,0.0247,0.0,0.31,0.783,115.05,4.0,Warner Records,young  crazy,frankie ballard
Buy Me a Boat,Chris Janson,Buy Me a Boat,2015-10-30,179077,False,71,Country,0.574,0.745,2.0,-6.663,1.0,0.0507,0.319,0.0,0.11,0.693,154.042,4.0,Warner Records,buy me a boat,chris janson
Kiss You in the Morning,Michael Ray,Michael Ray,2015-08-07,181400,False,50,Country,0.557,0.909,11.0,-3.405,1.0,0.0423,0.00769,0.0,0.317,0.857,152.13,4.0,Atlantic Records,kiss you in the morning,michael ray
Phenomenal,Eminem,Southpaw (Music From And Inspired By The Motion Picture),2015-07-24,282546,True,56,Rap,0.64,0.84,1.0,-2.426,0.0,0.0443,0.152,0.0,0.0457,0.0475,121.066,4.0,Shady Records,phenomenal,eminem
"Ulay, Oh",How I Became the Bomb,Adonis,2014-11-04,184734,False,38,,0.491,0.392,0.0,-7.736,1.0,0.0336,0.92,3.18e-05,0.155,0.488,147.903,4.0,How I Became The Bomb,ulay oh,how i became the bomb
House Party,Sam Hunt,Montevallo,2014-10-24,190240,False,72,Country,0.747,0.861,8.0,-5.251,1.0,0.0514,0.113,0.0,0.026,0.859,103.966,4.0,MCA Nashville,house party,sam hunt
Hell Of A Night,Dustin Lynch,Where It's At,2014-09-09,190426,False,59,Country,0.499,0.797,2.0,-4.845,1.0,0.0402,0.00472,0.0,0.297,0.591,85.054,4.0,Broken Bow Records,hell of a night,dustin lynch
Can't Feel My Face,The Weeknd,Beauty Behind The Madness,2015-08-28,213520,False,84,,0.705,0.769,9.0,-5.526,0.0,0.0425,0.113,0.0,0.105,0.583,107.949,4.0,Universal Republic Records,cant feel my face,the weeknd
"John Cougar, John Deere, John 3:16",Keith Urban,Ripcord,2016-05-06,221600,False,59,Country,0.694,0.779,0.0,-6.984,1.0,0.071,0.0688,3.99e-06,0.0803,0.594,84.975,4.0,Capitol Nashville,john cougar john deere john 316,keith urban
This Could Be Us,Rae Sremmurd,SremmLife,2015-01-06,206306,True,80,,0.732,0.69,0.0,-4.992,0.0,0.134,0.291,0.0,0.116,0.758,143.072,4.0,Mike WiLL Made-It,this could be us,rae sremmurd
Lose My Mind,Brett Eldredge,Illinois,2015-09-11,155440,False,57,Country,0.68,0.755,6.0,-5.509,0.0,0.029,0.0206,0.0,0.21,0.824,101.048,4.0,Atlantic Nashville,lose my mind,brett eldredge
Ghost Town,Adam Lambert,The Original High (Deluxe Version),2015-06-12,208330,True,64,,0.703,0.736,4.0,-5.709,0.0,0.046,0.186,1.92e-05,0.174,0.274,119.955,4.0,Warner Records,ghost town,adam lambert
Sparks,Hilary Duff,Breathe In. Breathe Out.,2015-06-12,185920,False,49,,0.847,0.882,11.0,-4.536,0.0,0.0551,0.0416,0.000201,0.103,0.793,122.013,4.0,RCA Records Label,sparks,hilary duff
Yoga,"Janelle Monáe, Jidenna",Yoga,2015-03-31,217678,False,53,Alternative R&B,0.74,0.546,7.0,-5.674,0.0,0.0498,0.0159,8.41e-05,0.209,0.375,130.028,4.0,Wondaland Records/Epic,yoga,janelle monae  jidenna
Real Life,Jake Owen,Real Life,2015-05-26,169826,False,44,Country,0.654,0.749,1.0,-5.383,0.0,0.0257,0.00195,0.0,0.0956,0.774,108.004,4.0,RCA Records Label Nashville,real life,jake owen
Like I Can,Sam Smith,In The Lonely Hour,2014-05-26,167065,False,76,Soft Pop,0.657,0.628,7.0,-6.627,0.0,0.0379,0.348,2.01e-05,0.124,0.483,99.924,4.0,PLG - Capitol,like i can,sam smith
Check,Young Thug,Barter 6,2015-04-16,230693,True,68,Rap,0.667,0.581,0.0,-5.164,0.0,0.323,0.0428,0.0,0.183,0.368,110.953,4.0,300 Entertainment/Atl,check,young thug
Cool for the Summer,Demi Lovato,Confident,2015-01-01,214739,True,80,,0.583,0.61,5.0,-5.639,0.0,0.0382,0.00425,0.000105,0.14,0.336,114.06,4.0,Hollywood Records,cool for the summer,demi lovato
Love Is Your Name,Steven Tyler,We're All Somebody From Somewhere,2016-07-15,210386,False,40,,0.494,0.833,4.0,-5.978,1.0,0.0398,0.00948,0.0,0.28,0.339,105.009,4.0,Dot Records,love is your name,steven tyler
Lord Knows (feat. Tory Lanez),"Meek Mill, Tory Lanez",Dreams Worth More Than Money,2015-06-29,318840,True,58,Rap,0.434,0.695,10.0,-7.464,0.0,0.485,0.0168,0.0,0.834,0.16,167.309,4.0,MMG/Atlantic,lord knows,meek mill
Ex's & Oh's,Elle King,Love Stuff,2015-02-13,202173,False,76,,0.612,0.921,7.0,-2.882,1.0,0.085,0.0183,0.0,0.0576,0.446,139.988,4.0,RCA Records Label,exs  ohs,elle king
Break Up with Him,Old Dominion,Meat and Candy,2015-11-06,207733,False,66,Country,0.617,0.632,8.0,-5.381,1.0,0.0371,0.0675,0.0,0.108,0.564,151.988,4.0,RCA Records Label Nashville,break up with him,old dominion
Should’ve Been Us,Tori Kelly,Unbreakable Smile,2016-01-29,186466,False,50,,0.656,0.759,6.0,-5.468,0.0,0.112,0.00348,1.26e-05,0.0704,0.43,90.015,4.0,Tori Kelly,shouldve been us,tori kelly
Fly,Maddie & Tae,Start Here,2015-06-02,217293,False,53,Country,0.512,0.68,5.0,-4.112,1.0,0.0278,0.606,0.0,0.175,0.26,156.038,4.0,Dot Records,fly,maddie  tae
Burning House,Cam,Untamed,2015-12-11,231333,False,66,Country,0.728,0.253,0.0,-8.427,1.0,0.0304,0.887,1.11e-05,0.133,0.457,140.923,4.0,Arista Nashville,burning house,cam
She's Kinda Hot,5 Seconds of Summer,Sounds Good Feels Good (Deluxe),2015-10-23,216454,False,68,,0.665,0.909,4.0,-4.806,1.0,0.0316,0.00185,0.0,0.109,0.891,118.03,4.0,Capitol,shes kinda hot,5 seconds of summer
How Deep Is Your Love,"Calvin Harris, Disciples",96 Months,2024-08-08,212495,False,80,Edm,0.733,0.87,4.0,-4.345,0.0,0.0651,0.041,0.00109,0.396,0.332,122.022,4.0,Columbia,how deep is your love,calvin harris  disciples
Strip It Down,Luke Bryan,Kill The Lights (Deluxe),2015-08-07,241613,False,71,Country,0.631,0.875,9.0,-3.589,1.0,0.0447,0.382,0.0,0.0867,0.705,137.961,4.0,Capitol Records Nashville,strip it down,luke bryan
Blow a Bag,Future,DS2 (Deluxe),2015-07-17,194240,True,55,Rap,0.793,0.607,4.0,-6.488,0.0,0.082,0.218,4.95e-06,0.348,0.15,140.992,4.0,Epic/Freebandz/A1,blow a bag,future
Save It for a Rainy Day,Kenny Chesney,The Big Revival,2014-09-22,182213,False,60,Country,0.538,0.775,7.0,-5.48,1.0,0.0291,0.0053,0.0,0.0807,0.614,154.889,4.0,Legacy Recordings,save it for a rainy day,kenny chesney
Dance Like We're Making Love,Ciara,Jackie (Deluxe),2015-05-04,256600,False,52,,0.721,0.541,7.0,-8.623,0.0,0.0659,0.063,4.47e-06,0.165,0.263,96.046,4.0,Epic,dance like were making love,ciara
Fire N Gold,Bea Miller,Not An Apology,2015-01-01,211573,False,52,,0.539,0.869,6.0,-5.341,1.0,0.0471,0.00463,0.0,0.324,0.362,143.987,4.0,Hollywood Records,fire n gold,bea miller
Cheyenne,Jason Derulo,Everything Is 4,2015-05-29,215107,False,51,,0.554,0.768,6.0,-5.812,0.0,0.127,0.0126,7.13e-06,0.122,0.324,99.679,4.0,Beluga Heights/Warner Records,cheyenne,jason derulo
Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),2015-11-13,192120,False,80,,0.731,0.703,0.0,-5.672,0.0,0.0368,0.111,0.0,0.0657,0.595,138.111,4.0,Syco Music,drag me down,one direction
Back To Back,Drake,Back To Back,2015-07-31,170637,True,69,Rap,0.893,0.48,1.0,-3.728,0.0,0.356,0.00855,0.0,0.116,0.382,86.976,4.0,Cash Money Records/Young Money Ent./Universal Rec.,back to back,drake
Rotten to the Core,"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson, Disney",Descendants (Original TV Movie Soundtrack),2015-01-01,162066,False,68,,0.693,0.808,4.0,-6.231,0.0,0.093,0.0506,1.18e-06,0.578,0.547,127.945,4.0,Walt Disney Records,rotten to the core,dove cameron cameron boyce booboo stewart  sofia carson
Hotline Bling,Drake,Views,2016-05-06,267066,False,81,Rap,0.891,0.628,2.0,-7.863,1.0,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4.0,Cash Money Records/Young Money Ent./Universal Rec.,hotline bling,drake
Charged Up,Drake,Charged Up,2015-07-31,189768,True,49,Rap,0.461,0.696,6.0,-7.014,0.0,0.592,0.91,0.0,0.121,0.382,173.695,4.0,Cash Money Records/Young Money Ent./Universal Rec.,charged up,drake
Comfortable,K CAMP,Only Way Is Up (Deluxe),2014-09-04,211573,True,64,,0.765,0.412,7.0,-8.932,0.0,0.0726,0.72,0.0,0.126,0.632,109.986,4.0,Family Ties / Interscope,comfortable,k camp
Let Me See Ya Girl,Cole Swindell,Cole Swindell,2014-02-18,187586,False,56,Country,0.523,0.834,6.0,-3.561,1.0,0.0281,0.254,0.0,0.393,0.445,92.99,4.0,Warner Records,let me see ya girl,cole swindell
Here,Alessia Cara,Know-It-All,2015-11-13,199453,False,78,,0.376,0.822,0.0,-3.974,1.0,0.104,0.0783,0.0,0.0841,0.327,120.498,4.0,"EP Entertainment, LLC / Def Jam",here,alessia cara
If Only,"Dove Cameron, Disney",Descendants (Original TV Movie Soundtrack),2015-01-01,229813,False,74,,0.477,0.6,7.0,-5.652,1.0,0.0324,0.271,0.0,0.112,0.29,152.062,3.0,Walt Disney Records,if only,dove cameron
Again,Fetty Wap,Fetty Wap (Deluxe),2015-09-25,312240,True,81,,0.748,0.733,11.0,-4.421,0.0,0.072,0.0062,0.0,0.329,0.291,93.019,4.0,300 Entertainment/RGF Productions,again,fetty wap
High By The Beach,Lana Del Rey,Honeymoon,2015-09-18,257573,True,72,,0.536,0.486,11.0,-11.067,0.0,0.0346,0.244,0.00788,0.12,0.0968,131.988,4.0,Polydor Records,high by the beach,lana del rey
Love Myself,Hailee Steinfeld,HAIZ,2016-02-26,218773,False,73,,0.617,0.759,0.0,-6.785,0.0,0.0678,0.0026,0.0,0.419,0.324,122.924,4.0,Universal Records,love myself,hailee steinfeld
Nothin' Like You,Dan + Shay,Where It All Began,2014-04-01,186253,False,62,Country,0.589,0.704,4.0,-4.772,1.0,0.0303,0.151,0.0,0.067,0.437,84.956,4.0,Warner Records,nothin like you,dan  shay
Gonna Wanna Tonight,Chase Rice,Ignite the Night (Party Edition),2014-08-19,214949,False,60,Country,0.584,0.79,2.0,-6.544,1.0,0.0412,0.0444,4.22e-05,0.0734,0.691,123.961,4.0,Dack Janiels Records,gonna wanna tonight,chase rice
Black Magic,Little Mix,Get Weird (Expanded Edition),2015-11-06,211786,False,78,,0.776,0.875,4.0,-5.535,1.0,0.0575,0.0343,0.0,0.314,0.849,111.988,4.0,Syco Music,black magic,little mix
100 Grandkids,Mac Miller,GO:OD AM,2015-09-18,278506,True,61,,0.735,0.749,10.0,-3.766,0.0,0.0874,0.371,0.0,0.47,0.373,93.718,4.0,Warner Records,100 grandkids,mac miller
Straight Outta Compton,N.W.A.,Straight Outta Compton,1988-08-08,258687,True,73,Gangster Rap,0.834,0.878,8.0,-9.484,1.0,0.15,0.0461,0.0,0.334,0.418,102.848,4.0,Priority Records,straight outta compton,nwa
Hit the Quan - Original Version,iLoveMemphis,Hit the Quan,2015-10-09,181080,False,61,,0.741,0.488,8.0,-8.253,1.0,0.362,0.000235,0.0,0.0488,0.625,160.018,4.0,"Records Label, LLC",hit the quan,ilovememphis
Boyz-N-The-Hood,Eazy-E,N.W.A. And The Posse,1987-01-01,339893,True,69,Gangster Rap,0.785,0.479,3.0,-10.247,1.0,0.362,0.0417,3.5e-05,0.334,0.727,87.691,4.0,Priority Records,boyznthe hood,eazye
Fly Away,5 Seconds of Summer,Sounds Good Feels Good (Deluxe),2015-10-23,212601,False,45,,0.407,0.887,2.0,-3.103,1.0,0.0561,0.000762,0.0,0.129,0.509,92.824,4.0,Capitol,fly away,5 seconds of summer
Smoke Break,Carrie Underwood,Storyteller,2015-10-23,198333,False,50,Country,0.453,0.839,11.0,-3.702,1.0,0.0511,0.0513,0.0,0.348,0.55,160.16,4.0,19 Recordings Limited / Arista Nashville,smoke break,carrie underwood
Levels,Nick Jonas,Nick Jonas X2,2015-11-20,167693,False,55,,0.432,0.656,5.0,-4.669,0.0,0.429,0.0488,0.0,0.256,0.66,198.452,4.0,Safehouse Records / Island Records,levels,nick jonas
Liquor,Chris Brown,Royalty (Deluxe Version),2015-12-18,224906,True,63,R&B,0.686,0.342,5.0,-8.555,0.0,0.0447,0.0212,0.0,0.111,0.429,104.995,4.0,RCA Records Label,liquor,chris brown
